gene_id	gene_version	havana_gene	havana_gene_version	gene_name	gene_biotype	gene_source
ENSG00000171234	13	OTTHUMG00000129404	5	UGT2B7	protein_coding	ensembl_havana
ENSG00000248763	2	OTTHUMG00000161836	2	RP13-644M16.5	unprocessed_pseudogene	havana
ENSG00000251284	2	OTTHUMG00000161625	3	RP13-644M16.1	processed_pseudogene	havana
ENSG00000250100	2	OTTHUMG00000161612	2	RP13-644M16.3	unprocessed_pseudogene	havana
ENSG00000251427	1	OTTHUMG00000161614	1	RP13-644M16.2	unprocessed_pseudogene	havana
ENSG00000196472	4	OTTHUMG00000161623	2	RP13-644M16.4	transcribed_unprocessed_pseudogene	havana
ENSG00000250696	5	OTTHUMG00000161622	1	RP11-704M14.1	antisense	havana
ENSG00000213759	9	OTTHUMG00000129395	2	UGT2B11	protein_coding	havana
ENSG00000268803	1	OTTHUMG00000161834	2	RP11-704M14.2	unprocessed_pseudogene	havana
ENSG00000249763	1	OTTHUMG00000161624	1	RP11-618I10.1	processed_pseudogene	havana
ENSG00000135226	17	OTTHUMG00000129401	2	UGT2B28	protein_coding	ensembl_havana
ENSG00000251691	2	OTTHUMG00000161620	2	RP11-618I10.4	unprocessed_pseudogene	havana
ENSG00000250612	2	OTTHUMG00000161621	2	RP11-618I10.2	processed_pseudogene	havana
ENSG00000268209	1	OTTHUMG00000161611	2	RP11-618I10.3	unprocessed_pseudogene	havana
ENSG00000215110	7	OTTHUMG00000161617	2	UGT2B25P	processed_pseudogene	havana
ENSG00000248824	2	OTTHUMG00000161835	2	RP11-790I12.6	unprocessed_pseudogene	havana
ENSG00000249956	4	OTTHUMG00000161615	2	UGT2B24P	processed_pseudogene	havana
ENSG00000250828	2	OTTHUMG00000161616	2	RP11-790I12.3	unprocessed_pseudogene	havana
ENSG00000249686	1	OTTHUMG00000161618	1	RP11-790I12.4	unprocessed_pseudogene	havana
ENSG00000156096	12	OTTHUMG00000058891	5	UGT2B4	protein_coding	ensembl_havana
ENSG00000248886	2	OTTHUMG00000161619	2	UGT2A3P7	unprocessed_pseudogene	havana
ENSG00000251177	2	OTTHUMG00000161837	2	RP11-401E5.2	unprocessed_pseudogene	havana
ENSG00000173610	12	OTTHUMG00000184942	4	UGT2A1	protein_coding	ensembl_havana
ENSG00000271271	5	OTTHUMG00000129398	5	UGT2A2	protein_coding	havana
ENSG00000173597	8	OTTHUMG00000129407	6	SULT1B1	protein_coding	ensembl_havana
ENSG00000236959	1	OTTHUMG00000154682	1	SULT1D1P	unitary_pseudogene	havana
ENSG00000109193	10	OTTHUMG00000129403	3	SULT1E1	protein_coding	ensembl_havana
ENSG00000251489	2	OTTHUMG00000160771	2	RP11-736K12.1	processed_pseudogene	havana
ENSG00000126545	13	OTTHUMG00000160843	3	CSN1S1	protein_coding	ensembl_havana
ENSG00000135222	6	OTTHUMG00000129409	1	CSN2	protein_coding	ensembl_havana
ENSG00000126549	9	OTTHUMG00000129394	2	STATH	protein_coding	ensembl_havana
ENSG00000279857	1			AC063956.1	protein_coding	ensembl
ENSG00000205649	7	OTTHUMG00000160841	3	HTN3	protein_coding	ensembl_havana
ENSG00000126550	8	OTTHUMG00000129397	3	HTN1	protein_coding	ensembl_havana
ENSG00000234124	6	OTTHUMG00000160842	1	CSN1S2AP	transcribed_unitary_pseudogene	havana
ENSG00000187533	13	OTTHUMG00000129402	5	PRR27	protein_coding	ensembl_havana
ENSG00000109205	16	OTTHUMG00000129406	4	ODAM	protein_coding	ensembl_havana
ENSG00000181617	5	OTTHUMG00000129393	1	FDCSP	protein_coding	ensembl_havana
ENSG00000171209	3	OTTHUMG00000129399	1	CSN3	protein_coding	ensembl_havana
ENSG00000145309	5	OTTHUMG00000129405	3	CABS1	protein_coding	ensembl_havana
ENSG00000109208	4	OTTHUMG00000160839	1	SMR3A	protein_coding	ensembl_havana
ENSG00000171201	10	OTTHUMG00000129396	3	SMR3B	protein_coding	ensembl_havana
ENSG00000171199	10	OTTHUMG00000160845	1	OPRPN	protein_coding	ensembl_havana
ENSG00000171195	10	OTTHUMG00000129916	4	MUC7	protein_coding	ensembl_havana
ENSG00000187689	9	OTTHUMG00000129906	2	AMTN	protein_coding	ensembl_havana
ENSG00000178522	14	OTTHUMG00000129913	2	AMBN	protein_coding	ensembl_havana
ENSG00000132464	11	OTTHUMG00000129914	4	ENAM	protein_coding	ensembl_havana
ENSG00000132465	10	OTTHUMG00000129909	4	JCHAIN	protein_coding	ensembl_havana
ENSG00000132467	3	OTTHUMG00000129911	2	UTP3	protein_coding	ensembl_havana
ENSG00000207448	1			RNU6-520P	snRNA	ensembl
ENSG00000207058	1			RNU6-784P	snRNA	ensembl
ENSG00000272986	1	OTTHUMG00000186293	1	RP11-46J23.1	antisense	havana
ENSG00000018189	12	OTTHUMG00000129910	4	RUFY3	protein_coding	ensembl_havana
ENSG00000132463	13	OTTHUMG00000160846	5	GRSF1	protein_coding	ensembl_havana
ENSG00000283313	1			U6	snRNA	ensembl
ENSG00000207007	1			RNU6-891P	snRNA	ensembl
ENSG00000173542	8	OTTHUMG00000160844	3	MOB1B	protein_coding	ensembl_havana
ENSG00000156136	9	OTTHUMG00000129908	5	DCK	protein_coding	ensembl_havana
ENSG00000080493	14	OTTHUMG00000129907	4	SLC4A4	protein_coding	ensembl_havana
ENSG00000249170	1	OTTHUMG00000160785	1	RP11-1J11.1	processed_pseudogene	havana
ENSG00000270098	1	OTTHUMG00000160110	2	LDHAL6EP	processed_pseudogene	havana
ENSG00000145321	12	OTTHUMG00000129915	4	GC	protein_coding	ensembl_havana
ENSG00000222236	1			RNA5SP163	rRNA	ensembl
ENSG00000248567	1	OTTHUMG00000160780	1	RP11-545L5.1	lincRNA	havana
ENSG00000056291	17	OTTHUMG00000129918	3	NPFFR2	protein_coding	ensembl_havana
ENSG00000156140	9	OTTHUMG00000129912	3	ADAMTS3	protein_coding	ensembl_havana
ENSG00000250877	1	OTTHUMG00000160782	1	RP11-373J21.1	antisense	havana
ENSG00000270665	1	OTTHUMG00000160810	2	HNRNPA1P67	processed_pseudogene	havana
ENSG00000252955	1			RNU4ATAC9P	snRNA	ensembl
ENSG00000210839	1			RNU6ATAC5P	snRNA	ensembl
ENSG00000163626	16	OTTHUMG00000129917	5	COX18	protein_coding	ensembl_havana
ENSG00000132466	17	OTTHUMG00000160826	10	ANKRD17	protein_coding	ensembl_havana
ENSG00000248641	1	OTTHUMG00000160837	1	HMGA1P2	processed_pseudogene	havana
ENSG00000250220	1	OTTHUMG00000160836	1	RP11-692D12.1	antisense	havana
ENSG00000221639	1			SNORA3	snoRNA	ensembl
ENSG00000249976	2	OTTHUMG00000160787	2	RP11-580P21.1	processed_pseudogene	havana
ENSG00000163631	16	OTTHUMG00000129919	5	ALB	protein_coding	ensembl_havana
ENSG00000081051	7	OTTHUMG00000130011	3	AFP	protein_coding	ensembl_havana
ENSG00000079557	4	OTTHUMG00000130004	3	AFM	protein_coding	ensembl_havana
ENSG00000250436	1	OTTHUMG00000161581	1	RP11-622A1.2	lincRNA	havana
ENSG00000249970	1	OTTHUMG00000161579	2	RP11-622A1.1	processed_pseudogene	havana
ENSG00000169435	13	OTTHUMG00000130007	2	RASSF6	protein_coding	ensembl_havana
ENSG00000228277	1	OTTHUMG00000151319	2	AC112518.3	lincRNA	havana
ENSG00000169429	10	OTTHUMG00000151316	1	CXCL8	protein_coding	ensembl_havana
ENSG00000249051	2	OTTHUMG00000160786	2	RP11-447E20.1	processed_pseudogene	havana
ENSG00000124875	9	OTTHUMG00000130010	3	CXCL6	protein_coding	ensembl_havana
ENSG00000250550	3	OTTHUMG00000160814	1	PPBPP1	transcribed_unprocessed_pseudogene	havana
ENSG00000109272	3	OTTHUMG00000130177	1	PF4V1	protein_coding	ensembl_havana
ENSG00000163739	4	OTTHUMG00000160866	1	CXCL1	protein_coding	ensembl_havana
ENSG00000249920	2	OTTHUMG00000160860	2	HNRNPA1P55	processed_pseudogene	havana
ENSG00000250339	2	OTTHUMG00000160868	2	CXCL1P1	processed_pseudogene	havana
ENSG00000163737	3	OTTHUMG00000130009	1	PF4	protein_coding	ensembl_havana
ENSG00000163736	3	OTTHUMG00000130008	2	PPBP	protein_coding	ensembl_havana
ENSG00000163735	6	OTTHUMG00000160871	1	CXCL5	protein_coding	ensembl_havana
ENSG00000244194	3			RN7SL218P	misc_RNA	ensembl
ENSG00000163734	4	OTTHUMG00000160861	1	CXCL3	protein_coding	ensembl_havana
ENSG00000248848	1	OTTHUMG00000160862	1	PPBPP2	transcribed_unprocessed_pseudogene	ensembl_havana
ENSG00000251017	1	OTTHUMG00000160864	1	RP11-629B11.4	processed_pseudogene	havana
ENSG00000081041	8	OTTHUMG00000160865	2	CXCL2	protein_coding	ensembl_havana
ENSG00000163738	18	OTTHUMG00000157135	3	MTHFD2L	protein_coding	ensembl_havana
ENSG00000269559	2	OTTHUMG00000187203	1	RP11-629B11.5	antisense	havana
ENSG00000182585	9	OTTHUMG00000160869	2	EPGN	protein_coding	ensembl_havana
ENSG00000124882	3	OTTHUMG00000130005	2	EREG	protein_coding	ensembl_havana
ENSG00000250532	1	OTTHUMG00000160863	1	RP11-727M10.1	antisense	havana
ENSG00000109321	10	OTTHUMG00000130006	2	AREG	protein_coding	ensembl_havana
ENSG00000249942	1	OTTHUMG00000160824	4	AC142293.3	antisense	havana
ENSG00000174808	11	OTTHUMG00000130107	2	BTC	protein_coding	ensembl_havana
ENSG00000250356	1	OTTHUMG00000160825	1	HSPE1P23	processed_pseudogene	havana
ENSG00000169116	11	OTTHUMG00000160827	1	PARM1	protein_coding	ensembl_havana
ENSG00000249717	1	OTTHUMG00000160830	1	RP11-44F21.3	antisense	havana
ENSG00000248165	1	OTTHUMG00000160828	1	RP11-44F21.2	antisense	havana
ENSG00000260265	1	OTTHUMG00000176161	1	RP11-44F21.5	lincRNA	havana
ENSG00000250315	2	OTTHUMG00000160831	2	RP11-44F21.4	transcribed_processed_pseudogene	havana
ENSG00000250560	2	OTTHUMG00000160838	2	RP11-598G2.1	processed_pseudogene	havana
ENSG00000251185	1	OTTHUMG00000161880	1	RP11-542G1.1	lincRNA	havana
ENSG00000251454	1	OTTHUMG00000161881	2	RP11-542G1.2	lincRNA	havana
ENSG00000251383	1	OTTHUMG00000161884	1	RP11-542G1.3	lincRNA	havana
ENSG00000248646	1	OTTHUMG00000161882	1	RP11-567N4.2	lincRNA	havana
ENSG00000250735	5	OTTHUMG00000161883	1	RP11-567N4.3	lincRNA	havana
ENSG00000163743	13	OTTHUMG00000130105	3	RCHY1	protein_coding	ensembl_havana
ENSG00000174796	12	OTTHUMG00000130108	4	THAP6	protein_coding	ensembl_havana
ENSG00000174792	10	OTTHUMG00000130104	2	C4orf26	protein_coding	ensembl_havana
ENSG00000138769	10	OTTHUMG00000130103	2	CDKL2	protein_coding	ensembl_havana
ENSG00000138757	14	OTTHUMG00000130097	14	G3BP2	protein_coding	ensembl_havana
ENSG00000201644	2			Y_RNA	misc_RNA	ensembl
ENSG00000138768	14	OTTHUMG00000160952	9	USO1	protein_coding	ensembl_havana
ENSG00000222644	1			RNU2-16P	snRNA	ensembl
ENSG00000229717	2	OTTHUMG00000160835	1	RP11-556N4.1	antisense	havana
ENSG00000156194	17	OTTHUMG00000160915	5	PPEF2	protein_coding	ensembl_havana
ENSG00000138744	14	OTTHUMG00000160855	8	NAAA	protein_coding	ensembl_havana
ENSG00000198301	11	OTTHUMG00000130111	6	SDAD1	protein_coding	ensembl_havana
ENSG00000279909	1			AC110615.1	protein_coding	ensembl
ENSG00000245928	2	OTTHUMG00000160886	1	RP11-630D6.5	antisense	havana
ENSG00000280671	1			AC112719.1	protein_coding	ensembl
ENSG00000138755	5	OTTHUMG00000160889	1	CXCL9	protein_coding	ensembl_havana
ENSG00000156219	16	OTTHUMG00000130110	7	ART3	protein_coding	ensembl_havana
ENSG00000169245	5	OTTHUMG00000160887	2	CXCL10	protein_coding	ensembl_havana
ENSG00000169248	12	OTTHUMG00000130101	3	CXCL11	protein_coding	ensembl_havana
ENSG00000225846	4	OTTHUMG00000157495	3	RP11-630D6.1	processed_pseudogene	havana
ENSG00000138750	14	OTTHUMG00000130098	4	NUP54	protein_coding	ensembl_havana
ENSG00000138760	8	OTTHUMG00000130099	2	SCARB2	protein_coding	ensembl_havana
ENSG00000189157	13	OTTHUMG00000185390	3	FAM47E	protein_coding	ensembl_havana
ENSG00000272414	5	OTTHUMG00000160966	5	FAM47E-STBD1	protein_coding	ensembl_havana
ENSG00000118804	8	OTTHUMG00000130109	2	STBD1	protein_coding	ensembl_havana
ENSG00000163749	17	OTTHUMG00000160916	5	CCDC158	protein_coding	ensembl_havana
ENSG00000249858	2	OTTHUMG00000160833	2	SNX5P1	processed_pseudogene	havana
ENSG00000212368	1			RNU6-1000P	snRNA	ensembl
ENSG00000240426	1	OTTHUMG00000157498	1	RP11-356M17.1	processed_pseudogene	havana
ENSG00000199857	1			SNORD50	snoRNA	ensembl
ENSG00000138771	14	OTTHUMG00000157075	2	SHROOM3	protein_coding	ensembl_havana
ENSG00000249278	1	OTTHUMG00000160829	1	RP11-688H10.1	processed_pseudogene	havana
ENSG00000207307	1			RNU6-145P	snRNA	ensembl
ENSG00000263445	1			MIR4450	miRNA	mirbase
ENSG00000283682	1			MIR548AH	miRNA	mirbase
ENSG00000231335	1	OTTHUMG00000130102	2	AC107072.2	sense_intronic	havana
ENSG00000233860	1	OTTHUMG00000157074	3	RP11-359D14.2	antisense	havana
ENSG00000224218	1	OTTHUMG00000157073	1	RP11-359D14.3	antisense	havana
ENSG00000270244	1	OTTHUMG00000184319	1	RP11-123J14.4	processed_pseudogene	havana
ENSG00000242727	2	OTTHUMG00000157500	2	RP11-123J14.1	processed_pseudogene	havana
ENSG00000186212	3	OTTHUMG00000160876	1	SOWAHB	protein_coding	ensembl_havana
ENSG00000138758	11	OTTHUMG00000160854	2	SEPT11	protein_coding	ensembl_havana
ENSG00000234036	4	OTTHUMG00000160877	1	TXNP6	processed_pseudogene	havana
ENSG00000118816	9	OTTHUMG00000130106	3	CCNI	protein_coding	ensembl_havana
ENSG00000214062	5	OTTHUMG00000157502	2	RPL7P17	processed_pseudogene	havana
ENSG00000271676	1	OTTHUMG00000184316	1	RP11-1E1.2	processed_pseudogene	havana
ENSG00000201641	1			RNU6-1187P	snRNA	ensembl
ENSG00000138764	13	OTTHUMG00000130100	4	CCNG2	protein_coding	ensembl_havana
ENSG00000270669	1	OTTHUMG00000184944	1	CTB-179I1.3	processed_pseudogene	havana
ENSG00000250006	2	OTTHUMG00000160906	2	CTB-179I1.1	processed_pseudogene	havana
ENSG00000248831	2	OTTHUMG00000160908	2	CTB-179I1.2	processed_pseudogene	havana
ENSG00000249036	1	OTTHUMG00000160909	1	RP11-625I7.1	lincRNA	havana
ENSG00000156234	7	OTTHUMG00000130201	3	CXCL13	protein_coding	ensembl_havana
ENSG00000221711	1			SNORD75	snoRNA	ensembl
ENSG00000138767	12	OTTHUMG00000160832	6	CNOT6L	protein_coding	ensembl_havana
ENSG00000169288	17	OTTHUMG00000130200	4	MRPL1	protein_coding	ensembl_havana
ENSG00000250214	1	OTTHUMG00000160847	1	RP13-488H8.1	processed_pseudogene	havana
ENSG00000248926	1	OTTHUMG00000160852	1	RP11-777B9.1	processed_pseudogene	havana
ENSG00000248956	1	OTTHUMG00000160848	1	HMGB1P44	processed_pseudogene	havana
ENSG00000248640	1	OTTHUMG00000160850	1	HNRNPA1P56	processed_pseudogene	havana
ENSG00000248128	1	OTTHUMG00000160851	1	RP11-777B9.4	processed_pseudogene	havana
ENSG00000249072	1	OTTHUMG00000160849	1	RP11-777B9.5	processed_pseudogene	havana
ENSG00000138759	17	OTTHUMG00000160856	4	FRAS1	protein_coding	ensembl_havana
ENSG00000249565	2	OTTHUMG00000160901	2	SERBP1P5	processed_pseudogene	havana
ENSG00000248117	1	OTTHUMG00000160898	1	MINOS1P4	processed_pseudogene	havana
ENSG00000138772	12	OTTHUMG00000130198	9	ANXA3	protein_coding	ensembl_havana
ENSG00000200998	1			Y_RNA	misc_RNA	ensembl
ENSG00000251442	5	OTTHUMG00000160897	1	LINC01094	lincRNA	havana
ENSG00000251019	1	OTTHUMG00000160899	1	HIGD1AP13	processed_pseudogene	havana
ENSG00000239793	1	OTTHUMG00000157503	1	RP11-109G23.1	processed_pseudogene	havana
ENSG00000260278	1	OTTHUMG00000175992	1	RP11-109G23.3	antisense	havana
ENSG00000138756	17	OTTHUMG00000160900	2	BMP2K	protein_coding	ensembl_havana
ENSG00000266270	1			MIR5096	miRNA	mirbase
ENSG00000163291	14	OTTHUMG00000161026	1	PAQR3	protein_coding	ensembl_havana
ENSG00000242175	3			RN7SL127P	misc_RNA	ensembl
ENSG00000249307	5	OTTHUMG00000160858	4	LINC01088	antisense	havana
ENSG00000156269	4	OTTHUMG00000160913	1	NAA11	protein_coding	ensembl_havana
ENSG00000196475	5	OTTHUMG00000130199	2	GK2	protein_coding	havana
ENSG00000250334	5	OTTHUMG00000160884	1	LINC00989	lincRNA	havana
ENSG00000249646	2	OTTHUMG00000160914	2	OR7E94P	transcribed_unprocessed_pseudogene	havana
ENSG00000251399	1	OTTHUMG00000160859	1	RP11-234K19.1	lincRNA	havana
ENSG00000248408	1	OTTHUMG00000161747	1	RP11-452C8.1	lincRNA	havana
ENSG00000251321	1	OTTHUMG00000161746	1	PCAT4	lincRNA	havana
ENSG00000212620	1			SNORA75	snoRNA	ensembl
ENSG00000163297	16	OTTHUMG00000151982	3	ANTXR2	protein_coding	ensembl_havana
ENSG00000236530	2	OTTHUMG00000151983	2	AC097711.1	processed_pseudogene	havana
ENSG00000244002	1	OTTHUMG00000157504	2	RPSAP39	processed_pseudogene	havana
ENSG00000248719	1	OTTHUMG00000160883	1	RP11-377G16.2	antisense	havana
ENSG00000152784	15	OTTHUMG00000160885	2	PRDM8	protein_coding	ensembl_havana
ENSG00000138675	16	OTTHUMG00000130288	2	FGF5	protein_coding	ensembl_havana
ENSG00000197826	11	OTTHUMG00000130289	4	C4orf22	protein_coding	ensembl_havana
ENSG00000232327	4	OTTHUMG00000160951	2	RP11-395C17.1	processed_pseudogene	havana
ENSG00000152785	6	OTTHUMG00000130292	1	BMP3	protein_coding	ensembl_havana
ENSG00000138669	9	OTTHUMG00000130296	3	PRKG2	protein_coding	ensembl_havana
ENSG00000251059	5	OTTHUMG00000160880	1	RP11-100N20.1	antisense	havana
ENSG00000207065	1			RNU5A-2P	snRNA	ensembl
ENSG00000138670	17	OTTHUMG00000160890	6	RASGEF1B	protein_coding	ensembl_havana
ENSG00000248282	1	OTTHUMG00000160938	1	MTCYBP44	processed_pseudogene	havana
ENSG00000248448	2	OTTHUMG00000160936	2	COX5BP1	processed_pseudogene	havana
ENSG00000252762	1			SNORA31	snoRNA	ensembl
ENSG00000248543	2	OTTHUMG00000160939	3	NPM1P41	processed_pseudogene	havana
ENSG00000250826	2	OTTHUMG00000160947	2	HNRNPA3P13	processed_pseudogene	havana
ENSG00000202485	1			RNU6-499P	snRNA	ensembl
ENSG00000234568	3	OTTHUMG00000160953	1	BIN2P1	processed_pseudogene	havana
ENSG00000273156	1	OTTHUMG00000186308	1	RP11-127B20.2	lincRNA	havana
ENSG00000138668	18	OTTHUMG00000130290	4	HNRNPD	protein_coding	ensembl_havana
ENSG00000272677	1	OTTHUMG00000186309	2	RP11-127B20.3	antisense	havana
ENSG00000250325	1	OTTHUMG00000160978	1	IGBP1P4	processed_pseudogene	havana
ENSG00000202440	1			SNORD42	snoRNA	ensembl
ENSG00000152795	17	OTTHUMG00000130299	6	HNRNPDL	protein_coding	ensembl_havana
ENSG00000145293	15	OTTHUMG00000130295	4	ENOPH1	protein_coding	ensembl_havana
ENSG00000249242	7	OTTHUMG00000161083	5	TMEM150C	protein_coding	ensembl_havana
ENSG00000214988	4	OTTHUMG00000157511	1	RPL7AP26	processed_pseudogene	havana
ENSG00000227304	3	OTTHUMG00000157512	2	RP11-791G16.2	transcribed_processed_pseudogene	havana
ENSG00000249960	2	OTTHUMG00000161120	2	RP11-791G16.5	processed_pseudogene	havana
ENSG00000248113	2	OTTHUMG00000161122	2	RP11-791G16.4	processed_pseudogene	havana
ENSG00000231782	6	OTTHUMG00000161121	2	LINC00575	lincRNA	havana
ENSG00000145284	11	OTTHUMG00000130293	1	SCD5	protein_coding	ensembl_havana
ENSG00000270480	1	OTTHUMG00000184986	1	RP11-57B24.1	processed_pseudogene	havana
ENSG00000207746	1			MIR575	miRNA	mirbase
ENSG00000270842	1	OTTHUMG00000185000	1	RP11-57B24.2	processed_pseudogene	havana
ENSG00000138674	16	OTTHUMG00000130297	11	SEC31A	protein_coding	ensembl_havana
ENSG00000251022	6	OTTHUMG00000160729	2	THAP9-AS1	antisense	havana
ENSG00000168152	12	OTTHUMG00000130291	2	THAP9	protein_coding	ensembl_havana
ENSG00000189308	10	OTTHUMG00000130287	2	LIN54	protein_coding	ensembl_havana
ENSG00000199530	1			Y_RNA	misc_RNA	ensembl
ENSG00000251874	1			RNU6-615P	snRNA	ensembl
ENSG00000138663	8	OTTHUMG00000130298	3	COPS4	protein_coding	ensembl_havana
ENSG00000145287	10	OTTHUMG00000130294	2	PLAC8	protein_coding	ensembl_havana
ENSG00000250057	1	OTTHUMG00000161156	3	RP11-576N17.5	lincRNA	havana
ENSG00000250677	1	OTTHUMG00000161155	1	RP11-576N17.2	processed_pseudogene	havana
ENSG00000248401	2	OTTHUMG00000161152	2	RP11-576N17.3	processed_pseudogene	havana
ENSG00000173085	13	OTTHUMG00000160940	5	COQ2	protein_coding	ensembl_havana
ENSG00000173083	14	OTTHUMG00000130425	5	HPSE	protein_coding	ensembl_havana
ENSG00000274154	1	OTTHUMG00000187579	1	RP11-576N17.6	processed_pseudogene	havana
ENSG00000251647	2	OTTHUMG00000161153	2	RP11-576N17.4	processed_pseudogene	havana
ENSG00000163312	10	OTTHUMG00000130423	5	HELQ	protein_coding	ensembl_havana
ENSG00000163319	10	OTTHUMG00000130430	4	MRPS18C	protein_coding	ensembl_havana
ENSG00000163322	13	OTTHUMG00000130429	17	FAM175A	protein_coding	ensembl_havana
ENSG00000213608	5	OTTHUMG00000161154	2	SLC25A14P1	processed_pseudogene	havana
ENSG00000239525	1	OTTHUMG00000157514	1	RPL30P5	processed_pseudogene	havana
ENSG00000138678	10	OTTHUMG00000130431	3	GPAT3	protein_coding	ensembl_havana
ENSG00000201633	1			Y_RNA	misc_RNA	ensembl
ENSG00000249171	1	OTTHUMG00000161151	1	RP11-767N15.1	lincRNA	havana
ENSG00000250546	5	OTTHUMG00000160961	1	RP11-8L2.1	processed_transcript	havana
ENSG00000200108	1			RNU6-774P	snRNA	ensembl
ENSG00000214980	4	OTTHUMG00000160895	1	RP11-274J2.1	processed_pseudogene	havana
ENSG00000248749	1	OTTHUMG00000160894	1	RP11-42A4.1	lincRNA	havana
ENSG00000163623	9	OTTHUMG00000130426	4	NKX6-1	protein_coding	ensembl_havana
ENSG00000258013	2	OTTHUMG00000170561	2	RPL3P13	processed_pseudogene	havana
ENSG00000163624	5	OTTHUMG00000130428	2	CDS1	protein_coding	ensembl_havana
ENSG00000163625	15	OTTHUMG00000130424	5	WDFY3	protein_coding	ensembl_havana
ENSG00000239466	3			RN7SL552P	misc_RNA	ensembl
ENSG00000251260	1	OTTHUMG00000160941	1	WDFY3-AS1	antisense	havana
ENSG00000252062	1			RNU6-469P	snRNA	ensembl
ENSG00000180769	8	OTTHUMG00000141281	4	WDFY3-AS2	processed_transcript	havana
ENSG00000201901	1			RN7SKP48	misc_RNA	ensembl
ENSG00000248725	3	OTTHUMG00000160956	3	RP11-218C23.1	processed_pseudogene	havana
ENSG00000138639	17	OTTHUMG00000130427	5	ARHGAP24	protein_coding	ensembl_havana
ENSG00000266421	3			MIR4451	miRNA	mirbase
ENSG00000273389	1	OTTHUMG00000186310	1	RP13-514E23.2	antisense	havana
ENSG00000261496	1	OTTHUMG00000176279	1	RP13-514E23.1	sense_overlapping	havana
ENSG00000109339	18	OTTHUMG00000130604	9	MAPK10	protein_coding	ensembl_havana
ENSG00000250062	5	OTTHUMG00000161054	1	RP11-778J15.1	antisense	havana
ENSG00000252757	1			RN7SKP96	misc_RNA	ensembl
ENSG00000266515	1			MIR4452	miRNA	mirbase
ENSG00000163629	12	OTTHUMG00000160968	2	PTPN13	protein_coding	ensembl_havana
ENSG00000145283	7	OTTHUMG00000130596	3	SLC10A6	protein_coding	ensembl_havana
ENSG00000243312	3	OTTHUMG00000157516	3	RP11-397E7.1	processed_pseudogene	havana
ENSG00000163633	10	OTTHUMG00000130597	4	C4orf36	protein_coding	ensembl_havana
ENSG00000250202	2	OTTHUMG00000160967	2	RP11-397E7.2	processed_pseudogene	havana
ENSG00000251411	1	OTTHUMG00000160970	1	RP11-397E7.4	processed_pseudogene	havana
ENSG00000172493	20	OTTHUMG00000130603	8	AFF1	protein_coding	ensembl_havana
ENSG00000235043	3	OTTHUMG00000160969	1	TECRP1	processed_pseudogene	havana
ENSG00000145332	13	OTTHUMG00000130593	2	KLHL8	protein_coding	ensembl_havana
ENSG00000248196	1	OTTHUMG00000160971	1	RP11-476C8.2	processed_pseudogene	havana
ENSG00000248180	1	OTTHUMG00000159978	1	GAPDHP60	processed_pseudogene	havana
ENSG00000250572	1	OTTHUMG00000161058	1	RP11-529H2.1	lincRNA	havana
ENSG00000263981	1			MIR5705	miRNA	mirbase
ENSG00000170509	11	OTTHUMG00000130602	2	HSD17B13	protein_coding	ensembl_havana
ENSG00000255723	1	OTTHUMG00000168283	1	RP11-529H2.2	processed_transcript	havana
